
	Saldo al	Soc.	Cta.mayor	Material	Texto breve de material	¡Val	       Stock total	UMB	Precio variable	       Valor total
	10/2021	PA04	1401130101	2721120	CENTRAL MODULE MIA-EMC/70018789	2040	                1	UN	          0.00	             0.00
	10/2021	PA04	1401130101	2721121	INDUSTRIAL THERMOMETER 0-120∞C/70018690	2040	                1	UN	          0.00	             0.00
	10/2021	PA04	1401130101	2721122	FLOW MONITOR WITH INDICATOR/70018691	2040	                1	UN	          0.00	             0.00
	10/2021	PA04	1401130101	2721123	FLOAT TYPE SWITCH/70018692	2040	                1	UN	          0.00	             0.00
	10/2021	PA04	1401130101	2721124	INDUSTRIAL THERMOMETER 0-120∞C/70018693	2040	                1	UN	          0.00	             0.00
	10/2021	PA04	1401130101	2726063	ELECTROVALVULA METAL WORK 7021020100	2040	                4	UN	        159.14	           636.54
	10/2021	PA04	1401130101	2731647	CONTACTOR SCHNEIDER LC1D258G7	2040	                1	UN	         65.00	            65.00
	10/2021	PA04	1401130101	2731823	 ELECTROVALVULA METAL WORK ISV 55 SOB OO	2040	                1	UN	        203.25	           203.25
	10/2021	PA04	1401130101	2731824	BOBINA METAL WORK B22 110AC 3VA	2040	                4	UN	         17.06	            68.24
	10/2021	PA04	1401130101	2731853	ETIQUETA PHOENIX CONTACT 800549	2040	                1	UN	        435.35	           435.35
	10/2021	PA04	1401130101	2731855	CINTA PHOENIX CONTACT 5145384	2040	                1	UN	        156.88	           156.88
	10/2021	PA04	1401130101	2731856	ETIQUETA PHOENIX CONTACT 817060	2040	                1	UN	        289.66	           289.66
	10/2021	PA04	1401130101	2731859	ETIQUETA PHOENIX CONTACT 817154	2040	                1	UN	        185.96	           185.96
	10/2021	PA04	1401130101	2731860	ETIQUETA PHOENIX CONTACT 802762	2040	                2	UN	        384.34	           768.67
	10/2021	PA04	1401130101	2731905	MOTOR LEESON G120037.00	2040	                1	UN	        300.51	           300.51
	10/2021	PA04	1401130101	2731932	CABLE BELDEN 9418	2040	              300	M	          6.35	         1,905.00
	10/2021	PA04	1401130101	2732089	MEDIDOR SCHNEIDER METSEION 7400	2040	                1	UN	      2,512.75	         2,512.75
	10/2021	PA04	1401130101	2732090	BLOQUE FLEX-CORE 1704SC	2040	                3	UN	         43.00	           129.00
	10/2021	PA04	1401130101	2732091	TRANSF FLEX-CORE 2RL-800	2040	                3	UN	         40.10	           120.30
	10/2021	PA04	1401130101	2732092	TRANSFORMADOR FLEX-CORE 2RL-600	2040	                3	UN	         40.10	           120.30
	10/2021	PA04	1401130101	2732139	MICROINTERRUPTOR VENTOMATIC 971379Z	2040	                4	UN	         93.04	           372.17
	10/2021	PA04	1401130101	2732248	ELECTROVALVULA METAL WORK E107FB25	2040	                4	UN	        139.35	           557.40
	10/2021	PA04	1401130101	2732282	CABLE LAPP LAPP-1119312	2040	              195	M	          2.77	           540.15
	10/2021	PA04	1401130101	2732418	ELECTROVALVULA AIGNEP 01VS050003	2040	                6	UN	         73.75	           442.50
	10/2021	PA04	1401130101	2732428	BLOQUE SIEMENS 3RH2911-1HA22	2040	                4	UN	         15.00	            60.00
	10/2021	PA04	1401130101	2732716	ENCHUFE MACHINERY 33100000498 SP AZT-13	2040	                1	UN	          4.70	             4.70
	10/2021	PA04	1401130101	2732718	PUNTO MACHINERY 33400000269 SP AZT-13	2040	               10	UN	          0.41	             4.10
	10/2021	PA04	1401130101	2732719	AGUJA MACHINERY 33900000173 SP AZT-13	2040	                5	UN	          0.40	             2.00
	10/2021	PA04	1401130101	2732720	AGUJA MACHINERY 33900000174 SP AZT-13	2040	               13	UN	          0.42	             5.46
	10/2021	PA04	1401130101	2732721	AGUJA MACHINERY 33900000179 SP AZT-13	2040	               26	UN	          0.42	            10.92
	10/2021	PA04	1401130101	2732725	CABLE MACHINERY 13221800056 SP AZT-13	2040	                2	UN	        122.85	           245.70
	10/2021	PA04	1401130101	2732726	CABLE MACHINERY 13211800179 SP AZT-13	2040	                2	UN	         45.25	            90.50
	10/2021	PA04	1401130101	2732727	CABLE MACHINERY 13221800065 SP AZT-13	2040	                1	UN	        159.50	           159.50
	10/2021	PA04	1401130101	2732728	CABLE MACHINERY 13211800028 SP AZT-13	2040	                1	UN	         88.30	            88.30
	10/2021	PA04	1401130101	2732729	CABLE MACHINERY 132121800026 SP AZT-13	2040	                2	UN	        130.40	           260.80
	10/2021	PA04	1401130101	2732731	CABLE MACHINERY 13231400033 SP AZT-13	2040	                1	UN	        118.40	           118.40
	10/2021	PA04	1401130101	2732734	CONDUCTOR MACHINERY 11231100146 SP AZT-1	2040	                1	UN	      2,159.60	         2,159.60
	10/2021	PA04	1401130101	2732735	CABLE MACHINERY 132314000037 SP AZT-13	2040	                3	UN	         10.54	            31.62
	10/2021	PA04	1401130101	2732736	CABLE MACHINERY 13231400039 SP AZT-13	2040	                2	UN	         10.65	            21.30
	10/2021	PA04	1401130101	2732737	VALVULA MACHINERY AZT15 SP AZT-13	2040	                5	UN	         29.40	           147.00
	10/2021	PA04	1401130101	2732738	VALVULA MACHINERY AZT07 SP AZT-13	2040	                3	UN	        169.14	           507.42
	10/2021	PA04	1401130101	2732740	SERVOMOTOR MACHINERY 112611000008 SP AZT	2040	                1	UN	      1,535.90	         1,535.90
	10/2021	PA04	1401130101	2732741	BOTON MACHINERY AZT04 SP AZT-13	2040	                4	UN	          5.07	            20.28
	10/2021	PA04	1401130101	2732742	INTERRUPTOR MACHINERY AZT01 SP AZT-13	2040	                5	UN	        109.92	           549.60
	10/2021	PA04	1401130101	2732743	MOTOR MACHINERY 12503231001 SP AZT-13	2040	                1	UN	      2,957.40	         2,957.40
	10/2021	PA04	1401130101	2732744	MOTOR MACHINERY 12503231002 SP AZT-13	2040	                1	UN	      2,957.00	         2,957.00
	10/2021	PA04	1401130101	2732745	MOTOR MACHINERY 12507231002 SP AZT-13	2040	                1	UN	        888.50	           888.50
	10/2021	PA04	1401130101	2732746	DEMOSTRADOR MACHINERY 52112000003SPAZT13	2040	                1	UN	      1,806.20	         1,806.20
	10/2021	PA04	1401130101	2733108	BATERIA ROCKWELL 1769-BA 3V	2040	                5	UN	         50.00	           250.00
	10/2021	PA04	1401130101	2733180	ELECTROVALVULA PARKER D1W004CNYC	2040	                1	UN	        467.28	           467.28
	10/2021	PA04	1401130101	2733388	CABLE LAPP 70002708	2040	                4	UN	        195.00	           780.00
	10/2021	PA04	1401130101	2733468	CONTACTOR SIEMENS 3RT2036-1NB30	2040	                1	UN	        260.00	           260.00
	10/2021	PA04	1401130101	2733673	BATERIA GE IC695ACC302-AB	2040	                1	UN	        363.83	           363.83
	10/2021	PA04	1401130101	2733729	CONTACTOR SIEMENS 3RT2017-1BB41	2040	                4	UN	         50.00	           200.00
	10/2021	PA04	1401130101	2733730	CONTACTOR SIEMENS 3RT2016-1BB41	2040	                7	UN	         32.40	           226.80
	10/2021	PA04	1401130101	2734333	INTERRUPTOR PAPE & OLBERTZ PE30100011	2040	               10	UN	         88.29	           882.89
	10/2021	PA04	1401130101	2734334	INTERRUPTOR PAPE & OLBERTZ PE30100012	2040	                5	UN	         88.29	           441.43
	10/2021	PA04	1401130101	2734335	RELE ABB CR-M120AC3	2040	                1	UN	         12.21	            12.21
	10/2021	PA04	1401130101	2734336	BASE ABB CR-M3L5	2040	                1	UN	          7.63	             7.63
	10/2021	PA04	1401130101	2734341	CLIP ABB CR-MH	2040	                1	UN	          0.97	             0.97
	10/2021	PA04	1401130101	2734342	TEMPORIZADOR ABB CT-WBS.22	2040	                1	UN	        133.27	           133.27
	10/2021	PA04	1401130101	2734343	TEMPORIZADOR ABB CT-ERS.12	2040	                1	UN	        124.93	           124.93
	10/2021	PA04	1401130101	2734344	TEMPORIZADOR ABB CT-AHS.22	2040	                2	UN	        141.60	           283.19
	10/2021	PA04	1401130101	2734345	RELE ABB CM-MSS	2040	                1	UN	        105.08	           105.08
	10/2021	PA04	1401130101	2734346	INTERRUPTOR PAPE & OLBERTZ SR11A275ZH2-1	2040	                1	UN	        451.97	           451.97
	10/2021	PA04	1401130101	2734347	TRANSFORMADOR PAPE & OLBERTZ PE30120651	2040	                1	UN	        333.16	           333.16
	10/2021	PA04	1401130101	2734348	MOTOR BAUER BG06-31/DU05LA4-TB/SP	2040	                1	UN	      1,972.45	         1,972.45
	10/2021	PA04	1401130101	2734349	TRANSFORMADOR PAPE & OLBERTZ DTSSP 0.2	2040	                1	UN	        583.01	           583.01
	10/2021	PA04	1401130101	2734573	DEFLECTOR SIEMENS 17.02(W71229348010001)	2040	                1	UN	      1,140.19	         1,140.19
	10/2021	PA04	1401130101	2734631	CONTROL SIEMENS LFL1.322	2040	                1	UN	        720.76	           720.76
	10/2021	PA04	1401130101	2734690	MICROSWITCH ELECTRON FA02	2040	                2	UN	         55.00	           110.00
	10/2021	PA04	1401130101	2734701	CAJA IMPERMEABLE 2X4IN KO 3/4IN	2040	               20	UN	          3.28	            65.60
	10/2021	PA04	1401130101	2734705	PLACA PAPE & OLBERTZ 126310(MB S50)	2040	                1	UN	        193.44	           193.44
	10/2021	PA04	1401130101	2734706	PLACA PAPE & OLBERTZ 126330(MB S81)	2040	                1	UN	         69.04	            69.04
	10/2021	PA04	1401130101	2734811	ELECTROVALVULA AIGNEP 10VS050000	2040	                3	UN	        112.66	           337.98
	10/2021	PA04	1401130101	2734837	CABLE IFM IFMEVC542	2040	                1	UN	         30.67	            30.67
	10/2021	PA04	1401130101	2735247	INTERRUPTOR CHINT LAY39-11ZS	2040	                4	UN	          5.07	            20.28
	10/2021	PA04	1401130101	2735542	GUARDAMOTOR SCHNEIDER GV3P13	2040	                3	UN	        105.50	           316.50
	10/2021	PA04	1401130101	2735543	GUARDAMOTOR SCHNEIDER GV3P25	2040	                1	UN	        106.31	           106.31
	10/2021	PA04	1401130101	2735544	GUARDAMOTOR SCHNEIDER GV3P40	2040	                1	UN	        158.58	           158.58
	10/2021	PA04	1401130101	3103296	ACTUADOR VALVULA MAXON 8730	2040	                2	UN	      1,248.13	         2,496.25
	10/2021	PA04	1401130101	3103298	ACTUADOR MODUTROL IV M7284	2040	                1	UN	        596.00	           596.00
	10/2021	PA04	1401130101	3103302	ACTUADOR KINETROL 400EL	2040	                1	UN	      4,295.00	         4,295.00
	10/2021	PA04	1401130101	3103306	FOTOCELULA VT180/P410 -PNP24- N›971140Z	2040	                4	UN	        164.80	           659.18
	10/2021	PA04	1401130101	3103307	FOTOCELDA FISHER PRICE FA105W, 120 VAC.	2040	               22	UN	         13.20	           290.40
	10/2021	PA04	1401130101	3103312	TIMER TELEME LA2D22A65 ON-D	2040	                3	UN	         53.78	           161.35
	10/2021	PA04	1401130101	3103318	RECTIFICADOR 55-522522G005-6-7	2040	                5	UN	      2,050.00	        10,250.00
	10/2021	PA04	1401130101	3103320	MAN/GLIC 555 B 63MM/ 0-1000	2040	                4	UN	         31.62	           126.48
	10/2021	PA04	1401130101	3103321	TERMOMETRO 50-550 ’F	2040	                3	UN	         44.32	           132.96
	10/2021	PA04	1401130101	3103322	TERMOMETRO 30-300 ’F	2040	                2	UN	        111.47	           222.94
	10/2021	PA04	1401130101	3103330	MONOMETRO TEMP. AIRE 0-150 GM-000012	2040	                2	UN	         66.86	           133.72
	10/2021	PA04	1401130101	3103336	IMPRESION A PUENTE AMPLIFICADOR TEMAX	2040	                1	UN	        250.60	           250.60
	10/2021	PA04	1401130101	3103337	IMPRESION B SUMINISTRO PODER TEMAX	2040	                2	UN	        335.88	           671.75
	10/2021	PA04	1401130101	3103338	RESISTANCIA SONDA DET TEMP ODE	2040	                1	UN	        769.28	           769.28
	10/2021	PA04	1401130101	3103341	DIODO REVERSO 4001A1158JBP002	2040	                3	UN	      1,911.50	         5,734.51
	10/2021	PA04	1401130101	3103343	INDICADOR NIVEL ACEITE 968	2040	                5	UN	        468.49	         2,342.45
	10/2021	PA04	1401130101	3103344	PLANTILLA RESISTOR PO 0 PE3040003	2040	                4	UN	         78.90	           315.59
	10/2021	PA04	1401130101	3103345	PLANTILLA RESISTOR PO 1 PE3040004	2040	                7	UN	         84.92	           594.45
	10/2021	PA04	1401130101	3103346	PLANTILLA RESISTOR PO 2 PE3040005	2040	                4	UN	         79.66	           318.65
	10/2021	PA04	1401130101	3103347	PLANTILLA RESISTOR PO 3 PE3040006/3	2040	                7	UN	         88.75	           621.22
	10/2021	PA04	1401130101	3103348	PALNTILLA RESISTOR PO 4 PE3040007/4	2040	                1	UN	         42.80	            42.80
	10/2021	PA04	1401130101	3103349	PLANTILLA RESISTOR PO 6 PE3040009/6	2040	                7	UN	         88.75	           621.22
	10/2021	PA04	1401130101	3103351	INDICADOR COLMATAJE WO-WE 50471-0015	2040	                1	UN	        284.77	           284.77
	10/2021	PA04	1401130101	3103352	CONTROLADOR CAUDAL 65122-1931	2040	                1	UN	      1,231.79	         1,231.79
	10/2021	PA04	1401130101	3103354	CONTROL PRESION 801 798.072	2040	                1	UN	        714.81	           714.81
	10/2021	PA04	1401130101	3103355	CONTROL PRESION 802 798.073	2040	                1	UN	        255.93	           255.93
	10/2021	PA04	1401130101	3103356	CONTROL FLUJO 80 361.081	2040	                1	UN	      6,191.12	         6,191.12
	10/2021	PA04	1401130101	3103358	INDICADOR MAGNEHELIC 820-0485	2040	                1	UN	        138.47	           138.47
	10/2021	PA04	1401130101	3103359	MULTILIN MODULO MEDICION MPM-HI-120	2040	                1	UN	      1,802.93	         1,802.93
	10/2021	PA04	1401130101	3103362	RESIST FRENO 11-15 KW. 1500W-22R-5% JGO	2040	                1	UN	      3,906.22	         3,906.22
	10/2021	PA04	1401130101	3103363	TACOMETRO REO444/N1C.BV JGO	2040	                2	UN	      2,399.96	         4,799.92
	10/2021	PA04	1401130101	3103364	UNIDAD CONTROL FRENADO KA837 JGO	2040	                1	UN	      6,194.65	         6,194.65
	10/2021	PA04	1401130101	3103366	INSTR. TACOMETRO 2RHB400D-S 912-184921 -	2040	                1	UN	        441.91	           441.91
	10/2021	PA04	1401130101	3103374	CONTROL POTENCIA CALENTADORES WATLOW	2040	                2	UN	        220.15	           440.30
	10/2021	PA04	1401130101	3103410	INSTR. ANALITICO AISLANTE 0.125 -	2040	                2	UN	         54.98	           109.95
	10/2021	PA04	1401130101	3103412	MEMORIA PROGRAMA EEPROM, GE FANUC	2040	                1	UN	        860.93	           860.93
	10/2021	PA04	1401130101	3103413	BASE 5-RANURAS CON CPU, GE FANUC	2040	                1	UN	        946.50	           946.50
	10/2021	PA04	1401130101	3103416	MODULO RS232/PROFIBUS U1.33 WAG 750-960	2040	                1	UN	        142.26	           142.26
	10/2021	PA04	1401130101	3103417	MODULO RS232/PROFIBUS U1.33 WAG 750-343	2040	                1	UN	        899.52	           899.52
	10/2021	PA04	1401130101	3103418	FUENTE DE PODER U2.33 WAG 750-602	2040	                2	UN	         65.11	           130.22
	10/2021	PA04	1401130101	3103420	ANALOG OUTPUT U17.33 WAG 750-550	2040	                1	UN	        777.89	           777.89
	10/2021	PA04	1401130101	3103422	SLC5/04 U1.32 1747-L542	2040	                2	UN	      1,141.14	         2,282.28
	10/2021	PA04	1401130101	3103425	PANEL DE COMANDO VT330W	2040	                1	UN	      8,542.20	         8,542.20
	10/2021	PA04	1401130101	3103430	CENTRAL CONTROL VENTOSHECK 5483872	2040	                1	UN	      4,469.66	         4,469.66
	10/2021	PA04	1401130101	3103431	MODULO COMUNICACI¿N VENTOSHECK 942696Z	2040	                1	UN	        649.83	           649.83
	10/2021	PA04	1401130101	3103432	MEDIDOR ION 7330 A0B0B0A0A0A	2040	                1	UN	      1,550.00	         1,550.00
	10/2021	PA04	1401130101	3103436	CONVERTIDOR DE SENAL A2 DAT 5020	2040	                2	UN	        377.17	           754.33
	10/2021	PA04	1401130101	3103451	BUJIA AUBURN S1-40 1501-236-03	2040	                2	UN	        555.56	         1,111.12
	10/2021	PA04	1401130101	3103452	VARILLA PILOTO FYR LYTER 1501-237-07	2040	                1	UN	        400.60	           400.60
	10/2021	PA04	1401130101	3103453	FLAME SCANNER UV 2653-213-12 HONEYWEL	2040	                1	UN	      2,930.53	         2,930.53
	10/2021	PA04	1401130101	3103454	IGNITION TRANSFORMER ASSEMBLY MOD. VK-5N	2040	                2	UN	        482.61	           965.22
	10/2021	PA04	1401130101	3103456	PROCESADOR PLC CONTROLLOGIX	2040	                1	UN	     15,903.00	        15,903.00
	10/2021	PA04	1401130101	3103465	CHASIS 10 SLOTS CONTROLLOGIX 93419850	2040	                1	UN	      1,300.00	         1,300.00
	10/2021	PA04	1401130101	3103479	THYRISTOR SKET400/16	2040	                9	UN	        584.57	         5,261.10
	10/2021	PA04	1401130101	3103482	FRENO DINAMICO PUENTE GRUA	2040	                1	UN	      1,681.00	         1,681.00
	10/2021	PA04	1401130101	3103483	RESISTENCIA FRENADO PUENTE 2000	2040	                1	UN	      2,042.00	         2,042.00
	10/2021	PA04	1401130101	3103486	TMS-2000-FLOAT KIT	2040	                1	UN	        216.95	           216.95
	10/2021	PA04	1401130101	3103487	TMS-2000-INSTALL KIT	2040	                1	UN	        119.70	           119.70
	10/2021	PA04	1401130101	3103489	MEDIDOR ENERGIA NEXUS 1250, 2 MB RAM	2040	                1	UN	      4,176.00	         4,176.00
	10/2021	PA04	1401130101	3103492	TERMOMETRO NG63,1/2",-20-100 ∫C	2040	                3	UN	        308.73	           926.18
	10/2021	PA04	1401130101	3103493	MEDIDOR PRESION G-1/4" NG 63MM,0-10 BAR	2040	                1	UN	        212.07	           212.07
	10/2021	PA04	1401130101	3103495	CHASIS CONTROLLOGIX	2040	                1	UN	        538.47	           538.47
	10/2021	PA04	1401130101	3103497	SWICTH 508TX NITRON STRATIX 2000 1783-U	2040	                1	UN	        254.82	           254.82
	10/2021	PA04	1401130101	3103498	BASE 1794-TB3G	2040	                3	UN	        175.92	           527.76
	10/2021	PA04	1401130101	3103500	E3 PLUS (1-5A) 193/592-EC2A	2040	                1	UN	        706.80	           706.80
